Trade Date,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Prev. Day Open Interest
2009-03-30,39.79,40.69,39.79,40.6,40.5,1.2,92.0,0.0,1089.0
2009-03-31,40.55,40.55,40.0,40.35,40.35,-0.15,491.0,469.0,1182.0
2009-04-01,40.55,40.7,39.85,39.91,39.95,-0.4,107.0,0.0,737.0
2009-04-02,39.48,40.25,39.39,40.05,40.0,0.05,79.0,0.0,736.0
2009-04-03,40.3,40.3,39.65,39.65,39.65,-0.35,3.0,0.0,735.0
2009-04-06,39.9,40.1,39.9,40.05,40.05,0.4,9.0,0.0,744.0
2009-04-07,40.35,40.35,39.9,40.25,40.4,0.35,18.0,0.0,756.0
2009-04-08,40.18,40.35,39.8,40.1,40.05,-0.35,493.0,472.0,1228.0
2009-04-09,39.1,39.15,39.0,39.05,39.15,-0.9,5.0,0.0,965.0
2009-04-13,39.65,39.65,38.75,39.1,39.15,0.0,19.0,0.0,970.0
2009-04-14,39.3,39.4,39.0,39.05,39.1,-0.05,278.0,0.0,1210.0
2009-04-15,39.0,39.15,38.55,38.6,38.55,-0.55,50.0,0.0,806.0
2009-04-16,38.2,38.45,37.3,37.5,37.5,-1.05,463.0,0.0,816.0
2009-04-17,37.5,37.8,36.62,36.72,36.7,-0.8,387.0,0.0,793.0
2009-04-20,37.25,38.25,37.25,38.1,38.15,1.45,227.0,0.0,943.0
2009-04-21,38.35,38.35,37.2,37.3,37.3,-0.85,42.0,0.0,942.0
2009-04-22,37.45,37.75,36.5,37.75,37.8,0.5,166.0,0.0,938.0
2009-04-23,37.75,38.05,37.13,37.13,37.15,-0.65,52.0,0.0,934.0
2009-04-24,36.85,37.45,36.8,37.35,37.4,0.25,88.0,0.0,954.0
2009-04-27,37.65,38.1,37.4,38.1,38.1,0.7,262.0,0.0,958.0
2009-04-28,38.45,38.45,37.43,37.75,37.65,-0.45,95.0,0.0,992.0
2009-04-29,37.0,37.0,36.05,36.5,36.55,-1.1,60.0,0.0,990.0
2009-04-30,36.0,36.8,36.0,36.7,36.65,0.1,23.0,0.0,972.0
2009-05-01,36.75,36.75,36.05,36.1,36.15,-0.5,43.0,0.0,993.0
2009-05-04,35.65,35.65,34.35,34.55,34.6,-1.55,75.0,0.0,994.0
2009-05-05,34.65,35.15,34.65,34.8,34.75,0.15,58.0,0.0,1006.0
2009-05-06,34.05,34.55,33.6,33.75,33.75,-1.0,283.0,0.0,1121.0
2009-05-07,33.45,34.55,33.45,34.0,34.0,0.25,235.0,0.0,1086.0
2009-05-08,33.4,33.4,32.55,32.9,32.95,-1.05,107.0,0.0,1138.0
2009-05-11,33.95,34.0,33.1,33.2,33.15,0.2,71.0,0.0,1163.0
2009-05-12,33.35,33.6,33.0,33.05,33.05,-0.1,221.0,0.0,1282.0
2009-05-13,33.94,34.15,33.3,33.9,33.9,0.85,371.0,0.0,1338.0
2009-05-14,33.45,33.7,32.65,32.65,32.65,-1.25,122.0,0.0,1336.0
2009-05-15,32.39,33.35,32.0,33.1,33.2,0.55,142.0,0.0,1370.0
2009-05-18,32.3,32.55,30.7,30.95,30.85,-2.35,259.0,0.0,1446.0
2009-05-19,31.15,31.2,30.6,30.95,30.9,0.05,197.0,0.0,1512.0
2009-05-20,30.5,31.35,29.85,31.3,31.3,0.4,353.0,0.0,1556.0
2009-05-21,31.9,32.9,31.6,32.35,32.35,1.05,428.0,0.0,1647.0
2009-05-22,32.4,32.76,32.1,32.5,32.4,0.05,268.0,0.0,1806.0
2009-05-26,32.78,32.78,30.85,31.4,31.4,-1.0,265.0,0.0,1806.0
2009-05-27,31.55,32.25,31.0,32.1,32.1,0.7,237.0,0.0,1915.0
2009-05-28,31.8,32.05,31.3,31.55,31.5,-0.6,450.0,0.0,2200.0
2009-05-29,31.1,31.75,30.78,31.05,31.1,-0.4,137.0,0.0,2199.0
2009-06-01,30.6,30.6,30.25,30.55,30.4,-0.7,877.0,0.0,2242.0
2009-06-02,30.4,30.8,30.05,30.5,30.5,0.1,153.0,0.0,2281.0
2009-06-03,30.6,32.25,30.6,31.95,31.95,1.45,368.0,0.0,3143.0
2009-06-04,31.65,32.0,31.5,31.7,31.75,-0.2,344.0,0.0,2923.0
2009-06-05,31.1,32.0,31.06,31.7,31.7,-0.05,179.0,0.0,3029.0
2009-06-08,32.0,32.55,31.42,31.75,31.7,0.0,209.0,0.0,3076.0
2009-06-09,31.05,31.8,30.75,30.9,30.95,-0.75,212.0,0.0,3008.0
2009-06-10,30.6,32.13,30.6,31.25,31.3,0.35,231.0,0.0,3089.0
2009-06-11,31.1,31.1,30.25,30.55,30.75,-0.55,171.0,0.0,3172.0
2009-06-12,30.6,31.0,30.0,30.1,30.1,-0.65,164.0,0.0,3237.0
2009-06-15,30.85,31.1,30.55,31.1,31.1,1.0,166.0,0.0,3230.0
2009-06-16,30.55,32.0,30.55,31.95,31.95,0.85,868.0,0.0,3507.0
2009-06-17,31.75,32.5,31.6,32.0,32.1,0.15,526.0,0.0,3723.0
2009-06-18,31.85,32.2,31.6,31.85,31.85,-0.25,669.0,0.0,4087.0
2009-06-19,31.42,31.85,31.03,31.55,31.55,-0.3,763.0,0.0,4407.0
2009-06-22,31.7,32.95,31.7,32.55,32.55,1.0,652.0,0.0,4694.0
2009-06-23,32.45,32.75,32.05,32.15,32.15,-0.4,319.0,0.0,4736.0
2009-06-24,31.9,32.0,30.9,31.3,31.35,-0.8,432.0,0.0,4797.0
2009-06-25,31.5,31.7,30.1,30.25,30.25,-1.1,1013.0,0.0,5150.0
2009-06-26,30.4,30.4,29.6,29.85,29.85,-0.4,904.0,27.0,5669.0
2009-06-29,29.95,30.0,28.7,28.95,28.95,-0.9,544.0,0.0,5898.0
2009-06-30,29.15,29.5,28.5,29.25,29.25,0.3,894.0,0.0,6345.0
2009-07-01,28.7,29.25,28.4,29.25,29.2,-0.05,497.0,0.0,6416.0
2009-07-02,29.8,30.8,29.65,30.6,30.65,1.45,848.0,0.0,6682.0
2009-07-06,30.9,31.15,30.35,30.35,30.4,-0.25,1356.0,0.0,7488.0
2009-07-07,30.55,31.55,30.55,31.4,31.45,1.05,933.0,0.0,7964.0
2009-07-08,31.25,32.95,31.1,31.8,31.8,0.35,1170.0,0.0,8323.0
2009-07-09,31.45,31.75,31.0,31.7,31.75,-0.05,739.0,0.0,8400.0
2009-07-10,31.95,32.3,31.55,31.8,31.95,0.2,514.0,0.0,8514.0
2009-07-13,31.85,31.95,30.45,30.8,30.8,-1.15,1888.0,0.0,9411.0
2009-07-14,30.7,30.9,30.0,30.2,30.25,-0.55,1611.0,0.0,10399.0
2009-07-15,29.8,29.85,28.8,29.25,29.25,-1.0,4218.0,577.0,12229.0
2009-07-16,29.1,29.45,28.8,28.95,28.95,-0.3,3887.0,443.0,14188.0
2009-07-17,29.05,29.1,28.75,29.0,29.0,0.05,2860.0,262.0,15258.0
2009-07-20,28.85,29.2,28.35,28.4,28.4,-0.6,2034.0,0.0,15864.0
2009-07-21,28.4,28.7,27.85,27.85,27.85,-0.55,2995.0,0.0,17716.0
2009-07-22,28.25,28.45,26.7,27.2,27.2,-0.65,3068.0,0.0,18482.0
2009-07-23,27.2,27.2,26.1,26.25,26.25,-0.95,1769.0,0.0,18515.0
2009-07-24,26.55,26.6,25.95,25.95,26.0,-0.25,1194.0,0.0,18179.0
2009-07-27,26.0,26.55,26.0,26.35,26.35,0.35,2327.0,0.0,18318.0
2009-07-28,26.5,27.75,26.4,27.35,27.3,0.95,2236.0,0.0,17924.0
2009-07-29,27.35,28.2,27.25,27.65,27.65,0.35,1093.0,0.0,17181.0
2009-07-30,27.2,27.25,26.7,27.05,27.05,-0.6,2070.0,0.0,18032.0
2009-07-31,27.25,27.45,26.75,27.25,27.25,0.2,2429.0,0.0,16499.0
2009-08-03,26.9,27.2,26.3,26.4,26.45,-0.8,1876.0,94.0,16782.0
2009-08-04,26.8,26.95,26.25,26.3,26.3,-0.15,1548.0,0.0,16187.0
2009-08-05,26.3,26.8,26.0,26.05,26.05,-0.25,1269.0,87.0,15984.0
2009-08-06,26.0,27.0,25.45,26.55,26.6,0.55,1406.0,68.0,15133.0
2009-08-07,25.95,26.1,25.35,25.65,25.65,-0.95,1891.0,0.0,14459.0
2009-08-10,25.8,26.05,25.4,25.55,25.6,-0.05,1439.0,0.0,13379.0
2009-08-11,25.85,27.4,25.85,26.2,26.2,0.6,2142.0,38.0,12886.0
2009-08-12,26.2,26.5,25.55,25.55,25.55,-0.65,1522.0,26.0,11936.0
2009-08-13,25.4,25.95,24.85,25.0,25.05,-0.5,2722.0,50.0,11636.0
2009-08-14,25.0,26.15,25.0,25.25,25.2,0.15,1923.0,0.0,10245.0
2009-08-17,26.3,27.55,26.25,27.55,27.6,2.4,3764.0,0.0,9233.0
2009-08-18,27.25,27.4,26.25,26.3,26.35,-1.25,2867.0,0.0,6473.0
2009-08-19,0.0,0.0,0.0,0.0,28.76,2.41,0.0,0.0,5711.0
